gene_name	rep	condition	total	sup	pel
ENSG00000257167.2	2	1	932	872	497
ENSG00000257176.2	2	1	68	34	101
ENSG00000257210.1	2	1	25	12	20
ENSG00000257218.5	2	1	5561.21	3797.37	1693.09
ENSG00000257221.3	2	1	76	15	19
ENSG00000257225.1	2	1	63.26	24	93.43
ENSG00000257242.7	2	1	923.34	206	473.18
ENSG00000257261.5	2	1	131	37	43
ENSG00000257267.3	2	1	1936	831	402.99
ENSG00000257298.1	2	1	94	20	147
ENSG00000257315.2	2	1	7944.79	4075.74	9351.76
ENSG00000257322.5	2	1	120	74	58
ENSG00000257335.8	2	1	49	23	57
ENSG00000257337.6	2	1	98	44	40
ENSG00000257354.2	2	1	630	214	958
ENSG00000257355.1	2	1	9.07	23.97	11.19
ENSG00000257365.7	2	1	2850.47	3826.99	2349
ENSG00000257379.1	2	1	476.93	1691.72	1688.41
ENSG00000257390.5	2	1	99.35	185.99	47.07
ENSG00000257433.5	2	1	71	27	59
ENSG00000257446.3	2	1	111.93	44.03	52.81
ENSG00000257489.6	2	1	151.93	44.13	354.73
ENSG00000257497.2	2	1	351	122	125
ENSG00000257511.1	2	1	51.99	13	61.02
ENSG00000257524.6	2	1	596.71	600.95	1713.2
ENSG00000257556.1	2	1	18	19	19
ENSG00000257557.2	2	1	55	33	33
ENSG00000257576.1	2	1	86.07	5.42	21
ENSG00000257591.5	2	1	121.5	41.52	39
ENSG00000257594.3	2	1	501.35	126.9	133.63
ENSG00000257621.7	2	1	3410	1413.95	2233.94
ENSG00000257642.1	2	1	140	15	92
ENSG00000257681.1	2	1	36	12	43
ENSG00000257698.1	2	1	334	154	62
ENSG00000257702.3	2	1	30	26	78
ENSG00000257704.3	2	1	51	88	193
ENSG00000257727.5	2	1	3555.63	3414.09	957.4
ENSG00000257743.8	2	1	49	16	54
ENSG00000257752.1	2	1	61	9	208
ENSG00000257800.1	2	1	86	27	56
ENSG00000257803.2	2	1	25	6	61
ENSG00000257815.5	2	1	436	377	201
ENSG00000257838.5	2	1	35.89	31.98	16.83
ENSG00000257913.2	2	1	153	262	100
ENSG00000257918.1	2	1	15	14	7
ENSG00000257923.10	2	1	2457	2880	4116
ENSG00000257949.6	2	1	827.6	1870.8	1063.91
ENSG00000257950.3	2	1	21.25	30.17	69.91
ENSG00000258056.2	2	1	171	190	174
ENSG00000258057.5	2	1	39	19	7
ENSG00000258072.1	2	1	131	114	89
ENSG00000258082.1	2	1	26	22	41
ENSG00000258102.3	2	1	60.39	30.06	59.77
ENSG00000258128.2	2	1	43	35	31
ENSG00000258168.5	2	1	2091	723	1225
ENSG00000258210.1	2	1	157.1	75.04	80.79
ENSG00000258289.8	2	1	9908.95	3019.42	1416
ENSG00000258301.3	2	1	333.94	496.8	625.84
ENSG00000258311.5	2	1	531.83	919.52	876.66
ENSG00000258315.5	2	1	7614.9	11317.47	2762.04
ENSG00000258325.2	2	1	44	60	97
ENSG00000258365.1	2	1	37	17	75
ENSG00000258366.8	2	1	1404.41	1909.62	10049.81
ENSG00000258376.2	2	1	103	108	53
ENSG00000258388.7	2	1	82.35	45.87	375.76
ENSG00000258429.1	2	1	251.15	805.92	282.39
ENSG00000258441.1	2	1	1484	745	2009
ENSG00000258454.1	2	1	21	7	8
ENSG00000258458.6	2	1	27	14	10
ENSG00000258461.5	2	1	151.61	121.7	945.9
ENSG00000258466.5	2	1	5.98	5.26	8.01
ENSG00000258469.1	2	1	11	7	16
ENSG00000258472.8	2	1	189.33	375.34	788.52
ENSG00000258539.1	2	1	35.16	39.68	50.17
ENSG00000258545.5	2	1	209	82	56
ENSG00000258555.6	2	1	104.81	20.15	32.66
ENSG00000258559.2	2	1	100.32	27.53	197.77
ENSG00000258568.1	2	1	81.99	34.01	77
ENSG00000258572.1	2	1	18	31	25
ENSG00000258602.1	2	1	32	40	20
ENSG00000258609.3	2	1	19	10	11
ENSG00000258628.1	2	1	87.62	20.25	10.22
ENSG00000258634.3	2	1	411	291	1033
ENSG00000258643.5	2	1	32.74	30.56	130.85
ENSG00000258644.5	2	1	427.32	502.78	67.9
ENSG00000258655.2	2	1	71	99	41
ENSG00000258659.6	2	1	5634	2013	2355
ENSG00000258667.1	2	1	161	43	20
ENSG00000258674.5	2	1	463.4	1390.08	1025.25
ENSG00000258682.1	2	1	18	9	7
ENSG00000258700.5	2	1	41	6	20
ENSG00000258701.1	2	1	44	74	49
ENSG00000258702.2	2	1	26	37	6
ENSG00000258704.6	2	1	97	44	26
ENSG00000258725.1	2	1	34	22	33
ENSG00000258727.1	2	1	170	134	1147
ENSG00000258733.5	2	1	23	8	10
ENSG00000258738.1	2	1	150	80	83
ENSG00000258760.1	2	1	24	10	7
ENSG00000258768.2	2	1	71.01	29	54
ENSG00000258790.1	2	1	760.31	474.76	195.52
ENSG00000258813.2	2	1	30	19	20
ENSG00000258818.3	2	1	47.12	74.5	14.16
ENSG00000258824.2	2	1	50	20	20
ENSG00000258839.3	2	1	145.92	226.31	1124.3
ENSG00000258843.1	2	1	45	44	6
ENSG00000258875.5	2	1	395	379	214
ENSG00000258890.6	2	1	3298	1065	3298
ENSG00000258900.1	2	1	66	32	68
ENSG00000258920.1	2	1	47	54	18
ENSG00000258938.1	2	1	8	30	52
ENSG00000258940.2	2	1	32	37	21
ENSG00000258944.1	2	1	66	29	136
ENSG00000258947.6	2	1	39.61	27.44	66.37
ENSG00000259030.7	2	1	464.79	115	380.07
ENSG00000259065.1	2	1	17	14	10
ENSG00000259075.6	2	1	147.74	149.1	62.37
ENSG00000259080.1	2	1	27.24	19.42	25.38
ENSG00000259120.2	2	1	84	99	16
ENSG00000259132.1	2	1	1013.55	815.75	390.13
ENSG00000259134.6	2	1	533	185	80
ENSG00000259153.1	2	1	82	39	20
ENSG00000259158.4	2	1	54.85	5.73	106.96
ENSG00000259172.1	2	1	28	43	54
ENSG00000259207.7	2	1	2351	2359	1161
ENSG00000259248.6	2	1	109	35	108
ENSG00000259287.2	2	1	17	10	25
ENSG00000259291.2	2	1	556	415	388
ENSG00000259295.6	2	1	70.43	62.84	185.93
ENSG00000259305.6	2	1	279.8	182.01	119.42
ENSG00000259315.1	2	1	114	152	43
ENSG00000259319.1	2	1	184	124	66
ENSG00000259321.1	2	1	53	7	32
ENSG00000259330.2	2	1	503	237	132
ENSG00000259332.3	2	1	56.47	68.37	84.64
ENSG00000259343.6	2	1	62	81	77
ENSG00000259363.5	2	1	359.18	303.53	409.99
ENSG00000259366.1	2	1	208	34	189
ENSG00000259371.2	2	1	16.77	30.6	11.81
ENSG00000259404.5	2	1	51.88	27.69	114.83
ENSG00000259429.5	2	1	336.34	97	263.68
ENSG00000259431.5	2	1	426.15	464.54	563.43
ENSG00000259436.1	2	1	25	36	8
ENSG00000259448.2	2	1	72	16	74
ENSG00000259456.3	2	1	35	6	9
ENSG00000259479.6	2	1	5137.62	2893.77	4546.46
ENSG00000259488.2	2	1	340	174	401
ENSG00000259494.1	2	1	3087.33	2093.79	1154.39
ENSG00000259520.5	2	1	43	15	17
ENSG00000259522.3	2	1	356.62	155.36	320.69
ENSG00000259529.1	2	1	559.47	473	1442.96
ENSG00000259536.5	2	1	155	70	45
ENSG00000259539.1	2	1	27	25	35
ENSG00000259562.2	2	1	102	27	77
ENSG00000259577.1	2	1	33	37	23
ENSG00000259581.3	2	1	34	15	206
ENSG00000259583.2	2	1	201	118	223
ENSG00000259623.1	2	1	1384	376	180
ENSG00000259642.2	2	1	202	239	137
ENSG00000259658.5	2	1	739.82	289.47	431.01
ENSG00000259660.2	2	1	370	460	936
ENSG00000259669.5	2	1	1464	626	583
ENSG00000259673.5	2	1	476	193	311
ENSG00000259702.3	2	1	288	127	115
ENSG00000259705.1	2	1	12	6	8
ENSG00000259706.1	2	1	52	6	91
ENSG00000259712.1	2	1	809	116	74
ENSG00000259726.1	2	1	37.13	76.08	288.55
ENSG00000259736.1	2	1	30	9	18
ENSG00000259768.5	2	1	576	390	547
ENSG00000259772.6	2	1	665	634	761
ENSG00000259781.1	2	1	3083.02	1238.81	719.86
ENSG00000259802.1	2	1	40	75	36
ENSG00000259804.1	2	1	36	27	84
ENSG00000259818.1	2	1	11	6	20
ENSG00000259820.1	2	1	1357	257	1631
ENSG00000259826.1	2	1	77	52	118
ENSG00000259834.1	2	1	46	12	16
ENSG00000259848.8	2	1	22	22	126
ENSG00000259856.1	2	1	255.73	216.61	138.58
ENSG00000259865.1	2	1	2074	322	456
ENSG00000259877.2	2	1	233	192	97
ENSG00000259882.2	2	1	345	182.18	127
ENSG00000259891.1	2	1	94	96	82
ENSG00000259895.1	2	1	21	15	196
ENSG00000259917.1	2	1	111.97	46.07	39.91
ENSG00000259921.1	2	1	20	6	56
ENSG00000259940.2	2	1	24	8	42
ENSG00000259943.1	2	1	800	300	281
ENSG00000259953.1	2	1	187	108	130
ENSG00000259956.1	2	1	2186	3597	1555
ENSG00000259959.1	2	1	339	106	315
ENSG00000259972.2	2	1	593.66	103	986
ENSG00000259974.2	2	1	7	8	12
ENSG00000259976.3	2	1	257.15	55.8	308.12
ENSG00000259985.1	2	1	212	151	83
ENSG00000259994.1	2	1	81	53	48
ENSG00000260000.2	2	1	166	82	137
ENSG00000260007.3	2	1	319.39	411.69	934.46
ENSG00000260027.4	2	1	494	517	130
ENSG00000260032.1	2	1	14686.92	6095	2997.98
ENSG00000260035.1	2	1	28	95	52
ENSG00000260062.3	2	1	176	21	468
ENSG00000260063.1	2	1	43	40	146
ENSG00000260073.2	2	1	18	19	6
ENSG00000260081.2	2	1	10	20	18
ENSG00000260083.1	2	1	320	242	114
ENSG00000260093.1	2	1	14	8	27
ENSG00000260100.1	2	1	7	16	17
ENSG00000260101.1	2	1	304	114	140
ENSG00000260103.2	2	1	179	202	76
ENSG00000260128.6	2	1	89.88	64.55	54.77
ENSG00000260139.6	2	1	33	46.2	274.62
ENSG00000260179.1	2	1	21	11	76
ENSG00000260193.1	2	1	40	143	181
ENSG00000260219.2	2	1	59	94	42
ENSG00000260233.3	2	1	280	295	136
ENSG00000260236.1	2	1	104	61	52
ENSG00000260238.6	2	1	69.84	103.6	36.21
ENSG00000260244.1	2	1	849	227	391
ENSG00000260257.2	2	1	261	211	91
ENSG00000260260.1	2	1	1546	635	396
ENSG00000260261.2	2	1	682.34	620	3715.51
ENSG00000260267.1	2	1	414	732	528
ENSG00000260269.5	2	1	154.41	305.97	35.73
ENSG00000260273.1	2	1	14	16	6
ENSG00000260274.1	2	1	110	82	41
ENSG00000260276.2	2	1	446.1	1585.79	738.02
ENSG00000260278.1	2	1	25	20	31
ENSG00000260280.5	2	1	402.56	393.31	975.28
ENSG00000260285.1	2	1	353	344	613
ENSG00000260288.3	2	1	46	28	15
ENSG00000260290.2	2	1	24.99	13.21	13.03
ENSG00000260293.2	2	1	63	28	253
ENSG00000260303.1	2	1	359	186	590
ENSG00000260306.1	2	1	231	100.93	268.04
ENSG00000260329.1	2	1	51	19	20
ENSG00000260339.1	2	1	50	21	40
ENSG00000260342.2	2	1	345.79	180.11	26.02
ENSG00000260360.1	2	1	22	15	10
ENSG00000260367.2	2	1	18	14	12
ENSG00000260371.1	2	1	152.26	21.38	53.35
ENSG00000260386.6	2	1	1313.94	835	2865.9
ENSG00000260388.2	2	1	35	17	46
ENSG00000260398.1	2	1	71	14	69
ENSG00000260400.1	2	1	13	7	6
ENSG00000260404.3	2	1	189.18	539.23	1059.53
ENSG00000260409.1	2	1	44.59	26.39	67.35
ENSG00000260417.1	2	1	45	8	226
ENSG00000260423.1	2	1	24	13	51
ENSG00000260442.5	2	1	26	112	33
ENSG00000260448.5	2	1	210	234	46
ENSG00000260456.6	2	1	169.66	336.93	204.37
ENSG00000260461.1	2	1	132	72	94
ENSG00000260475.1	2	1	8	15	23
ENSG00000260495.1	2	1	75	40	59
ENSG00000260518.2	2	1	177.39	71	35.11
ENSG00000260526.1	2	1	208	39	30
ENSG00000260528.4	2	1	148.98	88.84	449.91
ENSG00000260537.2	2	1	442.88	76.19	145.59
ENSG00000260563.3	2	1	320	194	485
ENSG00000260565.6	2	1	2090	722	5089
ENSG00000260566.2	2	1	168.91	57.63	144.35
ENSG00000260589.1	2	1	289	184	59
ENSG00000260597.1	2	1	12	7	31
ENSG00000260625.2	2	1	20	23	26
ENSG00000260630.6	2	1	255	400	423
ENSG00000260641.1	2	1	45	19	24
ENSG00000260643.2	2	1	112.85	301.19	56.3
ENSG00000260644.6	2	1	24.03	10.47	36.05
ENSG00000260648.3	2	1	40	11	98
ENSG00000260669.2	2	1	187.5	227.92	253.75
ENSG00000260691.5	2	1	80.18	9.11	90.99
ENSG00000260708.1	2	1	366	434	224
ENSG00000260714.1	2	1	33	6	27
ENSG00000260719.1	2	1	52	62	32
ENSG00000260725.1	2	1	39	22	35
ENSG00000260727.1	2	1	29	91	262
ENSG00000260742.1	2	1	18	7	13
ENSG00000260751.2	2	1	138	68	159
ENSG00000260772.1	2	1	2947.22	515.69	1976.57
ENSG00000260774.1	2	1	84	36	174
ENSG00000260778.5	2	1	24	39	50
ENSG00000260793.2	2	1	43	12	473
ENSG00000260803.1	2	1	23.43	18	22.16
ENSG00000260804.3	2	1	409	251	524
ENSG00000260805.2	2	1	26	21	14
ENSG00000260806.1	2	1	64	89	46
ENSG00000260822.1	2	1	3597	1136	1155
ENSG00000260852.1	2	1	237	280	170
ENSG00000260855.1	2	1	73	22	96
ENSG00000260874.5	2	1	13	13	11
ENSG00000260879.1	2	1	33.06	10.22	8.23
ENSG00000260896.5	2	1	874	341	142
ENSG00000260898.5	2	1	13	20	37
ENSG00000260912.1	2	1	339	127	106
ENSG00000260916.7	2	1	2220	687	417
ENSG00000260917.1	2	1	670	381	1169
ENSG00000260918.1	2	1	59	19	46
ENSG00000260920.2	2	1	973	390	319
ENSG00000260923.6	2	1	103.29	33.98	134.74
ENSG00000260924.2	2	1	173	212	225
ENSG00000260942.1	2	1	717	939	530
ENSG00000260948.1	2	1	61	18	95
ENSG00000260966.1	2	1	131	25	164
ENSG00000260971.4	2	1	165.53	75.34	67.89
ENSG00000260997.1	2	1	416	532	1486
ENSG00000261008.6	2	1	387	194	793
ENSG00000261030.1	2	1	80	21	58
ENSG00000261052.5	2	1	399.16	166.18	437.81
ENSG00000261056.2	2	1	103	28	171
ENSG00000261061.1	2	1	437	186	44
ENSG00000261067.7	2	1	75.36	150.64	818.93
ENSG00000261069.3	2	1	304.53	182.13	305.65
ENSG00000261071.1	2	1	69	82	100
ENSG00000261084.1	2	1	19	23	21
ENSG00000261087.1	2	1	170	68	188
ENSG00000261094.2	2	1	688	267	111
ENSG00000261096.1	2	1	80	58	130
ENSG00000261098.1	2	1	424	43	565
ENSG00000261101.2	2	1	31	6	41
ENSG00000261114.1	2	1	131.57	60.09	145.16
ENSG00000261115.5	2	1	654	399	286
ENSG00000261126.7	2	1	39	37	109
ENSG00000261135.1	2	1	177.39	73	99.68
ENSG00000261136.1	2	1	554	208	160
ENSG00000261140.1	2	1	30	8	23
ENSG00000261159.1	2	1	35	31	31
ENSG00000261167.1	2	1	273	89	253
ENSG00000261183.5	2	1	16	22	6
ENSG00000261186.2	2	1	34	9	20
ENSG00000261187.1	2	1	32	12	6
ENSG00000261188.1	2	1	347	127	284
ENSG00000261202.1	2	1	30	18	15
ENSG00000261211.1	2	1	49	26	7
ENSG00000261215.1	2	1	45.4	40.34	202.8
ENSG00000261220.2	2	1	92	27	54
ENSG00000261221.3	2	1	315	721	1173
ENSG00000261236.7	2	1	5063	11658	11280
ENSG00000261242.1	2	1	17	15	22
ENSG00000261251.1	2	1	177	149	94
ENSG00000261270.1	2	1	102.43	44.91	125.84
ENSG00000261279.5	2	1	39.63	9.29	9.31
ENSG00000261286.1	2	1	16	36	99
ENSG00000261324.2	2	1	3248	1139	1837
ENSG00000261326.3	2	1	1158	176	2102
ENSG00000261338.2	2	1	120	68	54
ENSG00000261349.1	2	1	43.85	75.33	97.3
ENSG00000261351.2	2	1	54.83	46.47	33.62
ENSG00000261359.2	2	1	11	15	22
ENSG00000261360.1	2	1	60	36	72
ENSG00000261366.1	2	1	586	78	180
ENSG00000261371.5	2	1	4408	3224	700
ENSG00000261404.7	2	1	72	19	59
ENSG00000261408.7	2	1	164.3	305	1069.61
ENSG00000261416.1	2	1	14	42	161
ENSG00000261420.1	2	1	25	38	47
ENSG00000261423.1	2	1	38	38	93
ENSG00000261428.2	2	1	83	22	196
ENSG00000261435.1	2	1	18	22	28
ENSG00000261438.1	2	1	424	162	316
ENSG00000261441.1	2	1	20	28	65
ENSG00000261448.1	2	1	47	33	31
ENSG00000261455.1	2	1	482	329	607
ENSG00000261461.1	2	1	38.48	9.23	8.79
ENSG00000261471.1	2	1	188	173	208
ENSG00000261476.1	2	1	56	13	36
ENSG00000261485.1	2	1	374	98	452
ENSG00000261487.1	2	1	94.07	27.84	13.87
ENSG00000261490.1	2	1	344	82	1027
ENSG00000261504.1	2	1	78	36	30
ENSG00000261512.2	2	1	210.82	621.66	362.51
ENSG00000261520.5	2	1	1923	793	412
ENSG00000261526.2	2	1	892	758	603
ENSG00000261534.1	2	1	20	14	23
ENSG00000261553.5	2	1	199.6	122.67	417.74
ENSG00000261556.9	2	1	493.87	429.81	1261.07
ENSG00000261560.1	2	1	66	29	103
ENSG00000261584.1	2	1	204.76	50.98	461.97
ENSG00000261587.2	2	1	17.4	57.94	597.94
ENSG00000261596.2	2	1	187	58	83
ENSG00000261599.6	2	1	6.63	7.76	16.06
ENSG00000261609.6	2	1	2427.98	1241.94	1251.02
ENSG00000261611.6	2	1	321.48	110.81	458.09
ENSG00000261613.2	2	1	93	69	230
ENSG00000261618.1	2	1	364	57	1030
ENSG00000261644.2	2	1	198	118	108
ENSG00000261654.1	2	1	98	11	55
ENSG00000261683.1	2	1	227	106	73
ENSG00000261716.2	2	1	1438.11	858.43	1661.83
ENSG00000261732.1	2	1	236.36	225.51	386.46
ENSG00000261737.1	2	1	84	36	44
ENSG00000261740.6	2	1	3860.95	1863.78	1037.05
ENSG00000261758.1	2	1	64	46	55
ENSG00000261777.5	2	1	32	33	30
ENSG00000261786.1	2	1	529	186	1582
ENSG00000261794.1	2	1	51.57	44.23	128.21
ENSG00000261796.1	2	1	843.21	17.25	212.53
ENSG00000261798.1	2	1	24	19	73
ENSG00000261799.1	2	1	515	191	403
ENSG00000261804.1	2	1	217	52	42
ENSG00000261824.6	2	1	754	486	380
ENSG00000261832.6	2	1	239.02	684.68	263.81
ENSG00000261839.1	2	1	17	7	23
ENSG00000261840.2	2	1	30	21	221
ENSG00000261879.6	2	1	134	77	107
ENSG00000261884.2	2	1	510.88	602.17	2199.52
ENSG00000261934.2	2	1	21.86	15.19	22
ENSG00000261971.7	2	1	190	223	1196
ENSG00000261996.1	2	1	191	86	269
ENSG00000262001.1	2	1	27	6	15
ENSG00000262049.1	2	1	70	304	274
ENSG00000262074.6	2	1	1012.93	1036.49	1116.3
ENSG00000262155.1	2	1	48	35	80
ENSG00000262180.1	2	1	95	16	65
ENSG00000262202.4	2	1	254	91	135.52
ENSG00000262209.2	2	1	71.6	93.81	155.41
ENSG00000262227.1	2	1	40	68	115
ENSG00000262228.2	2	1	39	25	54
ENSG00000262246.5	2	1	3329.72	5971.89	21790.08
ENSG00000262333.1	2	1	93.57	23.74	78.92
ENSG00000262412.1	2	1	19	15	33
ENSG00000262420.3	2	1	31	45	23
ENSG00000262454.3	2	1	680	481	687
ENSG00000262468.6	2	1	156	223	71
ENSG00000262560.1	2	1	37.86	132.46	48.02
ENSG00000262576.2	2	1	18	25.28	33
ENSG00000262580.5	2	1	55	47	249
ENSG00000262587.2	2	1	145	127	84
ENSG00000262621.5	2	1	21.44	7	45
ENSG00000262633.2	2	1	565.37	103.03	70.57
ENSG00000262663.1	2	1	34	19	184
ENSG00000262664.2	2	1	1816.41	3529.37	678.27
ENSG00000262691.1	2	1	259	56	493
ENSG00000262712.1	2	1	46	85	76
ENSG00000262714.1	2	1	178	56	61
ENSG00000262728.5	2	1	114.84	50.18	46.13
ENSG00000262766.1	2	1	118	36	103
ENSG00000262801.5	2	1	40	14	10
ENSG00000262814.7	2	1	3686	7658	1959
ENSG00000262879.5	2	1	1009.68	863.96	680.44
ENSG00000262880.1	2	1	142.35	187.86	547.2
ENSG00000262919.7	2	1	697	1294	313
ENSG00000262943.7	2	1	798	801	1947
ENSG00000263001.5	2	1	13544.66	7360.75	12859.04
ENSG00000263002.7	2	1	1860	939	1458
ENSG00000263004.1	2	1	53	74	16
ENSG00000263006.6	2	1	144.76	147.24	95.12
ENSG00000263020.6	2	1	192.11	471.84	2114.76
ENSG00000263033.2	2	1	23	19	49
ENSG00000263072.6	2	1	503	803	319
ENSG00000263120.1	2	1	69	32	101
ENSG00000263126.1	2	1	306.32	264.68	2824.03
ENSG00000263142.5	2	1	201.75	357.49	488.47
ENSG00000263235.1	2	1	35	19	81
ENSG00000263264.1	2	1	140.07	122	90.16
ENSG00000263266.2	2	1	1136.08	261.68	80.88
ENSG00000263276.1	2	1	89.93	16.94	107.75
ENSG00000263327.6	2	1	41	29	87
ENSG00000263335.1	2	1	32	24	27
ENSG00000263366.2	2	1	94.64	239.92	188.01
ENSG00000263394.1	2	1	40.4	16	79
ENSG00000263412.1	2	1	167	101	111
ENSG00000263465.4	2	1	4993	3630	1474
ENSG00000263513.5	2	1	2440.61	892.44	572.77
ENSG00000263528.7	2	1	4750	5816	8555
ENSG00000263535.2	2	1	165.31	143.17	42.65
ENSG00000263563.6	2	1	133.88	245.92	103.05
ENSG00000263680.2	2	1	122	23	120
ENSG00000263711.5	2	1	77	43	33
ENSG00000263731.1	2	1	859	757	409
ENSG00000263753.7	2	1	2377	2115	990
ENSG00000263786.1	2	1	95	17	71
ENSG00000263812.5	2	1	216	177	37
ENSG00000263818.5	2	1	9	10	7
ENSG00000263823.1	2	1	68	77	61
ENSG00000263826.1	2	1	48	31	18
ENSG00000263843.1	2	1	88	163	216
ENSG00000263874.2	2	1	47	22	64
ENSG00000263884.1	2	1	103	82	86
ENSG00000263934.4	2	1	1614.64	1113.67	1771.93
ENSG00000263956.6	2	1	3536.56	1671.84	5935.22
ENSG00000263961.7	2	1	201.12	126.12	691.92
ENSG00000264083.1	2	1	10	6	7
ENSG00000264112.1	2	1	1905.21	420.23	2870.81
ENSG00000264204.2	2	1	53.9	60.72	107.08
ENSG00000264207.1	2	1	114	59	83
ENSG00000264235.5	2	1	34	8	8
ENSG00000264247.1	2	1	970	438	358
ENSG00000264324.1	2	1	45.02	137.78	99.1
ENSG00000264343.5	2	1	817.27	688.06	632.89
ENSG00000264364.2	2	1	4274	3477	1149
ENSG00000264456.1	2	1	178	122	193
ENSG00000264522.5	2	1	1473	948	719
ENSG00000264538.6	2	1	1023.69	333.48	1586.46
ENSG00000264548.1	2	1	14	10	75
ENSG00000264575.1	2	1	352	313	177
ENSG00000264608.1	2	1	35	6	25
ENSG00000264635.1	2	1	35	15	39
ENSG00000264739.1	2	1	27	45	85
ENSG00000264743.2	2	1	29	11	32
ENSG00000264772.6	2	1	759.68	752.1	3075.06
ENSG00000264853.1	2	1	76	13	175
ENSG00000264885.1	2	1	39.7	38.06	27.61
ENSG00000264920.1	2	1	258	313	112
ENSG00000265018.6	2	1	96.48	49.18	245.5
ENSG00000265100.1	2	1	36	60	55
ENSG00000265148.5	2	1	2070	2421	1738
ENSG00000265185.5	2	1	364.03	1027.85	950.6
ENSG00000265206.5	2	1	2711	3628	17034
ENSG00000265218.1	2	1	75.63	8.04	52.02
ENSG00000265241.6	2	1	13647.87	5861	2834
ENSG00000265303.1	2	1	198.92	25.43	34.59
ENSG00000265354.3	2	1	8811.7	4515.26	1604.96
ENSG00000265451.1	2	1	27	9	13
ENSG00000265479.6	2	1	1177.15	1131.77	2328.8
ENSG00000265491.4	2	1	5381	3284	2405
ENSG00000265590.9	2	1	396.98	16.13	29.8
ENSG00000265625.1	2	1	134	12	77
ENSG00000265681.7	2	1	120996.89	92586.48	16967.28
ENSG00000265683.1	2	1	56	8	18
ENSG00000265688.1	2	1	76	171	97
ENSG00000265690.7	2	1	37.49	105.8	1023.7
ENSG00000265778.2	2	1	42	39	22
ENSG00000265787.2	2	1	41.26	31.13	194.85
ENSG00000265808.3	2	1	8368.15	3469.53	2610.84
ENSG00000265817.2	2	1	3221.98	992.29	1145.74
ENSG00000265939.1	2	1	18	17	39
ENSG00000265967.1	2	1	16	8	13
ENSG00000265972.5	2	1	16286	8905	6102.03
ENSG00000265975.1	2	1	58	19	10
ENSG00000266028.7	2	1	809.07	1032.71	1448.14
ENSG00000266053.2	2	1	50	18	20
ENSG00000266066.1	2	1	184.96	72.43	258.18
ENSG00000266086.2	2	1	1140.27	308.66	4978.7
ENSG00000266088.5	2	1	1388	785	440
ENSG00000266094.7	2	1	14123	16851	9084.98
ENSG00000266173.6	2	1	4158.93	3447	4378
ENSG00000266208.1	2	1	104	221	148
ENSG00000266236.1	2	1	18	14	28
ENSG00000266338.6	2	1	5776.48	2947.06	7470.45
ENSG00000266405.3	2	1	37	16	16
ENSG00000266412.5	2	1	19954	10514	3365
ENSG00000266469.1	2	1	52	20	25
ENSG00000266472.5	2	1	7034	3690	2141
ENSG00000266604.1	2	1	22.34	10.27	15.55
ENSG00000266680.1	2	1	84	47	61
ENSG00000266714.8	2	1	69	68	679
ENSG00000266777.1	2	1	88	117.94	494.34
ENSG00000266783.1	2	1	69	8	21
ENSG00000266865.6	2	1	98	57	39
ENSG00000266893.1	2	1	65	27	10
ENSG00000266896.1	2	1	50	39	83
ENSG00000266904.5	2	1	224.37	118.56	85
ENSG00000266910.2	2	1	75	20	81
ENSG00000266918.1	2	1	350	34	972
ENSG00000266921.1	2	1	118	50	20
ENSG00000266923.1	2	1	1005.58	298.6	90.53
ENSG00000266946.1	2	1	55	10	139
ENSG00000266947.1	2	1	20	40	40
ENSG00000266952.2	2	1	120	31	19
ENSG00000266962.2	2	1	748	1668	1088
ENSG00000266967.6	2	1	2844.1	2626.55	1383.72
ENSG00000266976.1	2	1	36314	21417	57782.33
ENSG00000267002.3	2	1	2717	1469	4290
ENSG00000267014.5	2	1	46	43	9
ENSG00000267034.1	2	1	30	13	14
ENSG00000267040.6	2	1	384.43	308.27	132.39
ENSG00000267041.5	2	1	1518	737	539
ENSG00000267058.1	2	1	202.74	87.6	100.17
ENSG00000267059.2	2	1	1126.79	32.42	22.87
ENSG00000267060.5	2	1	98.94	68.57	100.38
ENSG00000267064.1	2	1	68	42	30
ENSG00000267074.1	2	1	224	51	135
ENSG00000267080.5	2	1	557	948	1768
ENSG00000267100.1	2	1	873	1028	241
ENSG00000267102.1	2	1	154.02	140	220.54
ENSG00000267106.5	2	1	287	171	91
ENSG00000267120.3	2	1	162.12	212.51	221.82
ENSG00000267121.5	2	1	502	563	2573
ENSG00000267123.6	2	1	504	473	654
ENSG00000267152.1	2	1	158	16	46
ENSG00000267160.1	2	1	48	9	33
ENSG00000267169.1	2	1	54	57	264
ENSG00000267179.1	2	1	44.84	22.3	10.12
ENSG00000267198.1	2	1	127.69	21	95.54
ENSG00000267199.1	2	1	158	50	300
ENSG00000267213.4	2	1	17	25	20
ENSG00000267216.1	2	1	129.39	79.42	203.51
ENSG00000267221.2	2	1	17	13	20
ENSG00000267226.2	2	1	153	57	57
ENSG00000267228.7	2	1	130.93	19.26	55.3
ENSG00000267243.6	2	1	192.06	111.53	38.57
ENSG00000267246.1	2	1	11.64	7.58	15.92
ENSG00000267248.1	2	1	26	45	68
ENSG00000267257.1	2	1	2549	1791	1627
ENSG00000267260.1	2	1	35	47	21
ENSG00000267264.1	2	1	55	23	39
ENSG00000267265.5	2	1	66	26	52
ENSG00000267270.5	2	1	40	31	84
ENSG00000267272.5	2	1	23	26	68
